Name,Address,Longitude,Latitude,ZipCodeId
COCINA OAXACA,7900 E GREENLAKE DR N,-122.3367423266,47.6857775457,1
COCINA MX 32,9650 14TH AVE SW,-122.36272184,47.55167133,18
COASTLINE,4444 CALIFORNIA AVE SW,-122.38648879,47.56333566,10
COASTAL KITCHEN,429 15TH AVE E,-122.3128163075,47.6227747077,14
CLUB LOUNGE,515 MADISON ST,-122.3307816204,47.6068118978,11
CLUB DEMONSTRATION SERVICES,4401 4TH AVE S,-122.3307617703,47.5653000088,23
CLOUDLIFT CELLARS-TASTING ROOM/VARIANCE,312 S LUCILE ST,-122.33036,47.553667,2
CLOUDBURST BREWING,2116 WESTERN AVE,-122.34493432,47.61180316,16
CLOUD ROOM SEATTLE,1424 11TH AVE,-122.31773693,47.61371532,0
CLOUD CITY COFFEE,8801 ROOSEVELT WAY NE,-122.317936108,47.6923137013,6
CLOCK-OUT LOUNGE,4864 BEACON AVE S,-122.3039505,47.55902736,2
CLEVELAND HIGH SCHOOL,5511 15TH AVE S,-122.3139098399,47.5523006782,2
CJ'S EATERY,2619 1ST AVE,-122.3506439995,47.615578578,16
CIUDAD LLC,6118 12TH AVE S,-122.31690439,47.5481515,2
CITY TERIYAKI,5400 RAINIER AVE S,-122.2789190868,47.5532657496,13
CITY MARKET,1722 BELLEVUE AVE,-122.3264368474,47.6170412835,0
CITY GRIND ESPRESSO,600 4TH AVE,-122.3300540445,47.6038293467,11
CITY FOODS,2522 5TH AVE,-122.3458250911,47.617888509,16
"CITY FISH JR, INC.",1535 PIKE PL,-122.3411475909,47.6088539019,15
"CITY CATERING COMPANY, INC.",509 DEXTER AVE N,-122.34278016,47.62355365,7
CITRUS THAI CUISINE,800 OLIVE WAY,-122.333232,47.6145715,15
CITIZENM HOTEL SEATTLE @ SOUTH LAKE UNION,201 WESTLAKE AVE N,-122.33885673,47.61996847,7
CITIZEN,706 TAYLOR AVE N,-122.3460152274,47.6254923213,7
CIRCLE K # 9653,852 RAINIER AVE S,-122.3101774945,47.59475481,19
CIRCLE K # 9652,812 NE 65TH ST,-122.3190445529,47.6761426636,6
CIRCLE K # 9651,700 12TH AVE,-122.3162582713,47.6083029772,0
CIRCLE K # 9650,2501 NE 75TH ST,-122.3002921621,47.6827596796,6
CIRCLE K # 9649,1013 NE 45TH ST,-122.3169159831,47.6609441727,17
CIRCLE K # 9648,511 S DEARBORN ST,-122.3267328705,47.5955987507,23
CIRCA,2605 CALIFORNIA AVE SW,-122.3868139632,47.5808971151,10
CINQUE TERRE,2001 WESTLAKE AVE,-122.33804596,47.61500427,16
CINNAMON WORKS,1536 PIKE PL,-122.3414943401,47.6094207848,15
CINNAHOLIC,816 E PIKE ST,-122.32135,47.61425,0
CICCHETTI,121 E BOSTON ST,-122.3268423577,47.6380827582,5
CHUTNEY'S BISTRO,1815 N 45TH ST #103,-122.3357187627,47.661125125,1
CHUNG CHUN RICE HOT DOG,502 S KING ST,-122.3274550036,47.5984759244,11
CHUCKS HOP SHOP,656 NW 85TH ST,-122.3657721777,47.6908784562,4
CHUAN BBQ,7714 AURORA AVE N,-122.34412605,47.68527861,1
CHU MINH TOFU & VEGETARIAN DELI,1043 S JACKSON ST #104,-122.31777709,47.59892502,11
CHRISTO'S ON ALKI,2508 ALKI AVE SW,-122.4057871552,47.5807917577,10
CHOPSTICKS CUISINE,7347 35TH AVE NE,-122.2908020767,47.6827802535,6
CHOP SUEY,1325 E MADISON ST,-122.3146809056,47.6134371663,0
CHONE INC EZ MART,9201 HOLMAN RD NW,-122.3723736095,47.6968269021,4
CHOMP FOODS LLC,501 2ND AVE W STE 100,-122.31241155,47.59943962,9
CHOICE DELI & GROCERY,6415 8TH AVE NW,-122.3664309499,47.6757684534,21
CHOCOLATI CAFE,7810 E GREENLAKE DR N,-122.3356212633,47.6852787904,1
CHOCOLATE MARKET,1906 POST ALLEY ALY,-122.3419307958,47.610153249,15
CHOCOLATE & ICE CREAM DELIGHT,1918 PIKE PL,-122.34281849,47.61021854,15
CHOCOLAT VITALE INC,6257 3RD AVE NW,-122.36100274,47.67578203,21
"CHIPOTLE MEXICAN GRILL, #1363",1501 4TH AVE STE 114,-122.3369175376,47.6101572643,15
CHIPOTLE MEXICAN GRILL #578,4229 UNIVERSITY WAY NE,-122.3135126095,47.65927824,17
CHIPOTLE MEXICAN GRILL #2935,12725 LAKE CITY WAY NE,-122.2941885,47.72184815,12
CHIPOTLE MEXICAN GRILL #2574,2626 NE 46TH ST,-122.29873002,47.66191091,17
CHIPOTLE MEXICAN GRILL #2554,4730 CALIFORNIA AVE SW,-122.38649161,47.56013844,10
CHIPOTLE MEXICAN GRILL #2228,212 WESTLAKE AVE N STE 101,-122.338158,47.620313,7
CHIPOTLE MEXICAN GRILL #1984,1415 BROADWAY,-122.32096872,47.61311161,0
CHIPOTLE MEXICAN GRILL #1083,401 NE NORTHGATE WAY 1119,-122.3237687944,47.708248492,12
CHINOOK'S AT SALMON BAY,1900 W NICKERSON ST STE 102,-122.3803190398,47.6556038309,9
CHINATOWN CAFE #12,2701 BEACON AVE S,-122.3127343725,47.5790504171,19
CHINA HARBOR,2040 WESTLAKE AVE N,-122.339879203,47.6373369779,7
CHINA DRAGON RESTAURANT,10119 AURORA AVE N,-122.3451464063,47.7026797719,22
CHILOLOS TACOS,6538 4TH AVE S,-122.32914625,47.54408683,2
CHILL FROZEN YOGURT,4609 VILLAGE CT NE,-122.29933809,47.66199274,17
CHILI'S SOUTH INDIAN CUISINE,4220 UNIVERSITY WAY NE,-122.3130091052,47.658986117,17
CHILE-PEPPER,1427 N 45TH ST,-122.3394665841,47.6611611217,1
"CHIEFTAIN, THE",908 12TH AVE,-122.31643051,47.61072202,0
CHICKEN VALLEY LLC,1507 PIKE PL,-122.3407229578,47.6085986786,15
CHICKALATTE,10733 AURORA AVE N,-122.3451484533,47.7077298401,22
CHICK-FIL-A #3830,12801 AURORA AVE N,-122.34563145,47.72256039,22
CHIANG'S GOURMET,7845 LAKE CITY WAY NE,-122.3143291824,47.6863741786,6
CHI PSI,4600 22ND AVE NE,-122.3042103816,47.6620168033,17
CHI OMEGA,4549 18TH AVE NE,-122.30867895,47.6627882147,17
CHI OF TAU KAPPA EPSILON BLDG CORP,4520 21ST AVE NE,-122.3050152112,47.6619983154,17
CHI MAC SEATTLE,4525 UNIVERSITY WAY NE,-122.313448027,47.6620800819,17
CHI HO BISTRO,2330 2ND AVE,-122.34665503,47.61484312,16
CHEZ PHINNEY,7400 GREENWOOD AVE N,-122.35509251,47.68267781,1
CHEW  CHEW'S,700 5TH AVE,-122.329880719,47.6050073748,11
CHEVRON STATION #1113,5940 E MARGINAL WAY S,-122.3345835139,47.5496987492,23
CHEVRON #207721,9000 HOLMAN RD NW,-122.3750612159,47.6945246844,4
CHERRYBOMB NIGHTCLUB,1809 MINOR AVE STE 10,-122.331131,47.616873,15
CHERRY STREET THAI CUISINE,2724 E CHERRY ST,-122.2965857696,47.6081192985,0
CHERRY STREET COFFEE HOUSE,320 E PINE ST #101,-122.32711114,47.61542005,0
CHENGDU TASTE SEATTLE,504 5TH AVE S,-122.32746,47.59819,11
CHENGDU MEMORY,520 S JACKSON ST,-122.3267379101,47.5993988087,11
CHEMO'S MEXICAN RESTAURANT,10230 16TH AVE SW,-122.3547940545,47.5109214243,26
CHELAN RESTAURANT,3527 CHELAN AVE SW,-122.3615336577,47.5719437443,18
CHEF LIAO,6012 PHINNEY AVE N,-122.3541824475,47.6729959138,1
CHEF KU LLC,4106 BROOKLYN AVE NE,-122.31404184,47.65714735,17
CHEF KING,101 85TH ST N STE 102,-122.3577088397,47.6903782512,1
CHEF KEN'S CATERING,7912 7TH AVE S,-122.32524717,47.53154656,2
CHEF JESSICAW LLC,515 S MICHIGAN ST,-122.32780988,47.54552363,2
CHEF JASMINE,1222 S WELLER ST STE A,-122.3160317,47.59781139,19
"CHEF BONNIE RAE, INC",4634 E MARGINAL WAY S E-120,-122.33854,47.56127,23
CHEF  BAR AND RESTAURANT,2200 S JACKSON ST,-122.3031643186,47.5994267738,19
CHEESESTEAK MADNESS (KC659),5604 DELRIDGE WAY SW,-122.36255,47.55167,18
"CHEESECAKE FACTORY, THE",700 PIKE ST,-122.3331595832,47.6119408213,15
CHEEKY CAFE,1700 S JACKSON ST,-122.30968374,47.59944678,19
CHEECH 'N' CHANGAS (KC913),11805 RENTON AVE S,-122.24747435,47.49685389,25
CHEAP DOGS,1030 1ST AVE S,-122.3336331645,47.5932622393,23
CHE DESSERT,7101 MARTIN LUTHER KING JR WAY S SUIT 102,-122.28305242,47.53846385,13
CHAWLA2,12716 LAKE CITY WAY NE STE #B,-122.293281469,47.7219252951,12
CHARTWELLS HIGHER EDUCATION,550 14TH AVE,-122.3135000829,47.6073311322,0
CHARDIN KITCHEN @ SEATTLE U,1020 E JEFFERSON ST,-122.318598,47.606786,0
CHAPULIN OAXAQUENO LLC (KC346),4435 CALIFORNIA AVE SW,-122.32226573,47.56953731,10
CHAPULIN OAXAQUENO (KC570),4435 CALIFORNIA AVE SW,-122.30217775,47.61182782,10
CHANGES,2103 N 45TH ST,-122.3335243786,47.6612071622,1
CHANDALA THAI CUISINE,4525 M L KING JR WAY S,-122.294427,47.561851,2
CHAIYO THAI RESTAURANT,11749 15TH AVE NE,-122.3128687009,47.7154359277,12
CHADA THAI RESTAURANT,308 N 125TH ST,-122.3548663062,47.7199263873,22
CHA CHA LOUNGE,1013 E PIKE ST,-122.319254763,47.6139220385,0
"CERES ROASTING COMPANY, LLC (KC185)",305 HARRISON ST,-122.35335449,47.62111964,7
CENTURY CAFE,1600 7TH AVE,-122.3346614812,47.6133416027,15
CENTURY BALLROOM,915 E PINE ST,-122.319871,47.615127,0
"CENTRAL SALOON,  THE",207 1ST AVE S,-122.3345782942,47.600587384,11
CENTRAL PIZZA,2901 S JACKSON ST,-122.29477322,47.5990524,19
CENTRAL CO-OP,1600 E MADISON ST,-122.3109785581,47.6155380739,0
CENTRAL CINEMA,1411 21ST AVE,-122.305289467,47.6131839895,0
CENTRAL CAFE & JUICE BAR,2509 E CHERRY ST,-122.2994678074,47.6078238637,0
CENTRAL AREA YOUTH ASSOCIATION,119 23RD AVE,-122.30277604,47.60229462,0
CENTRAL AREA SENIOR CENTER,500 30TH AVE S,-122.2932972991,47.5974903198,19
"CENTERPLATE @SAFECO FIELD,ICE CREAM,  MAIN LEVEL @132",1250 1ST AVE S,-122.33304503,47.59150746,23
CEDARS BROOKLYN DELI,4759 BROOKLYN AVE NE,-122.3145025841,47.6647601947,17
CEDAR'S RESTAURANT,1319 NE 43RD ST,-122.313384561,47.6596873054,17
CEDAR PARK ELEMENTARY SCHOOL,13224 37TH AVE NE,-122.28753061,47.72581399,12
CEDAR & SPOKES COFFEE & BAR,2125 WESTERN AVE STE 100,-122.34562,47.61153,16
"CCATTLE'S, LLC",1701 E OLIVE WAY,-122.32318301,47.61941139,5
CAVU CAFE & DELI,7277 PERIMETER RD S,-122.3039273984,47.5367988438,2
CATHOLIC COMM SERV-ALOHA,1911 AURORA AVE N,-122.3441808975,47.636509853,7
CATHERINE BLAINE ELEMENTARY,2550 34TH AVE W,-122.400395586,47.6427776703,8
CATFISH CORNER,2218 S JACKSON ST,-122.30249537,47.59943379,19
CATERING BY ROSEMARY- INDEED CORPORATE OFFICE,1201 2ND AVE,-122.33695522,47.60684233,15
CATERING BY MCCORMICK & SCHMICKS - PAVILION CAFE (KC471),9404 E MARGINAL WAY S,-122.29708805,47.5190141,2
CASTILLOS SUPERMARKETS (KC315),10426 16TH AVE SW,-122.3173643,47.54594265,26
CASTILLOS SUPERMARKET,10426 16TH AVE SW,-122.35470017,47.50918529,26
CASTELLO PIZZA & PASTA,3756 RAINIER AVE S #B,-122.2915261984,47.5703348684,19
CASHEW THAI CUISINE,517 QUEEN ANNE AVE N,-122.3568895173,47.6238279984,7
CASCO ANTIGUA,2102 7TH AVE,-122.33874781,47.61620224,16
CASCINA SPINASSE,1531 14TH AVE,-122.3144232547,47.6150533907,0
CASCADIA ELEMENTARY SCHOOL,1700 N 90TH ST,-122.33776312,47.69490446,1
CASCADE MIDDLE SCHOOL,11212 10TH AVE SW,-122.344987185,47.5022605055,26
CASCADE CLIFFS VINEYARD & WINERY,6006 12TH AVE S,-122.31708689,47.54888752,2
CASABLANCA HOT DOG,1833 BROADWAY ST,-122.34946029,47.62170689,0
CASABLANCA EXPRESS,918 E PIKE ST,-122.3197315,47.61423241,0
CASA PATRON,805 NE 65TH ST,-122.3197677523,47.6756852098,6
CASA DEL MARIACHI,12327 ROOSEVELT WAY NE,-122.3185524421,47.7186247501,12
CARVER KITCHEN,10231 16TH AVE SW,-122.231273,47.378021,18
CARRELLO,622 BROADWAY AVE E,-122.3205337254,47.6249584148,5
CAROLINE'S TAVERN,13702 15TH AVE NE,-122.312381864,47.7286639111,12
CARNICERIA EL PAISAN,9629 15TH AVE SW,-122.3541824392,47.5165024085,18
CARNICERIA AZTECA,1265 S MAIN ST,-122.314407954,47.599764054,19
CARMELOS TACOS,110 SUMMIT AVE E,-122.3251209775,47.618834626,5
CARMELO'S TACOS CHERRY ST,1223 E CHERRY ST C121A,-122.31610787,47.60787319,0
CARLILE ROOM,820 PINE ST,-122.33244757,47.61355205,15
CARAVAN CREPES (KC174),2425 33RD AVE W #3,-122.32318819,47.57285307,8
"CARAMELLO, NUTTY SQUIRREL GELATO (KC726)",2425 33RD AVE W #B,-122.39983,47.64018,8
CAPTIVE SPIRITS DISTILLING,1138 W EWING ST #C,-122.37292,47.6565,9
CAPTAIN BLACKS,129 BELMONT AVE E,-122.3243738986,47.6191975094,5
CAPSULE CAFE,4507 UNIVERSITY WAY NE,-122.31340625,47.66143678,17
CAPITOL HILL DELI @ SEATTLE U,901 12TH AVE,-122.31711033,47.61065533,0
CAPITOL HILL CHEVRON,427 12TH AVE,-122.317222872,47.6058575367,0
CAPITOL COFFEE WORKS,1130 THOMAS ST,-122.33487493,47.6210443,7
CAPITOL CIDER,818 E PIKE ST,-122.32126031,47.61424903,0
CAPITAL ONE CAFE,333 WESTLAKE AVE N,-122.33888,47.62187,7
CAPITAL HILL ESPRESSO AND ACAI,200 BROADWAY E,-122.32065,47.62003,5
"CAPITAL GRILLE, THE  #8030",1301 4TH AVE,-122.3353805201,47.608255662,15
CANTON WONTON HOUSE,608 S WELLER ST,-122.325913897,47.5976646754,11
CANTON NOODLE HOUSE,6008 M L KING JR WAY S,-122.2859693133,47.5475902598,13
CANTINETTA,3650 WALLINGFORD AVE N,-122.3365588021,47.6512556202,1
CANTINA LENA,2101 5TH AVE,-122.340813,47.614479,16
CANTEEN VENDING @ ZULILY,2601 ELLIOTT AVE,-122.35257509,47.61425435,16
CANTEEN VENDING @ VIGOR SHIPYARD,1801 16TH AVE SW,-122.35313582,47.5860295,23
CANTEEN VENDING @ TRIDENT,5303 SHILSHOLE AVE NW,-122.38476256,47.66587285,21
CANTEEN VENDING @ RENEWAL BY ANDERSON,7433 5TH AVE S,-122.32852128,47.53579261,2
CANTEEN VENDING @ REI,222 YALE AVE N,-122.3298005,47.62037839,7
CANTEEN VENDING @ NORTHWEST ADMINISTRATORS,2323 EASTLAKE AVE E,-122.32625805,47.64037537,5
CANTEEN VENDING @ KING COUNTY JAIL,500 5TH AVE,-122.3284202,47.60377921,11
CANTEEN VENDING @ JACK HENRY,1100 OLIVE WAY,-122.33085331,47.61597554,15
CANTEEN VENDING @ FRED HUTCH SEAM PLANT,1241 EASTLAKE AVE E,-122.32729,47.63121,5
CANTEEN VENDING @ DCG ONE (MAILHANDLERS),4401 E MARGINAL WAY S,-122.34101186,47.56375348,23
CANTEEN VENDING @ AMDOCS,2211 ELLIOTT AVE,-122.34777557,47.61169718,16
CANTEEN VENDING @  COSTCO SEATTLE,4401 4TH AVE S,-122.32981,47.62024,23
CANTEEN VENDING - BOEING 3-390,7500 E MARGINAL WAY S,-122.31718159,47.54212568,2
CANON WHISKY & BITTERS EMPORIUM,928 12TH AVE,-122.3164763221,47.6112691935,0
CANLIS RESTAURANT,2576 AURORA AVE N,-122.3468163196,47.6431239155,7
CANDY TYME,400 PINE ST,-122.3372123,47.61169517,15
CANDELA PIZZA,1622 SW ROXBURY ST,-122.35632549,47.51754014,18
CANAL SIDE CAFE,551 N 34TH ST,-122.35160384,47.65008381,1
CAN'T HOT,523 MAYNARD AVE S,-122.32536517,47.59768842,11
CAN U C,4730 UNIVERSITY WAY NE,-122.312919456,47.6641022796,17
CAN CAN,95 PINE ST,-122.341050184,47.6095595457,15
CAN BAR,9427 17TH AVE SW,-122.356713,47.518365,18
CAMPBELL HILL ELEMENTARY,6418 S 124TH ST,-122.2532791598,47.4924527238,25
CAMERON CATERING,4216 6TH AVE NW,-122.363752091,47.6582371551,21
CALOZZI'S,7016 E MARGINAL WAY S,-122.3229022,47.54034367,2
CALLUNA,5628 UNIVERSITY WAY NE LOWER,-122.312678461,47.670347961,17
CALLED A CHICKEN,4237 UNIVERSITY WAY NE,-122.3135082937,47.6594427226,17
CALLAHAN LYON COFFEE LLC,3208 QUEEN ANNE AVE N,-122.35748647,47.64902747,7
CALL A CHICKEN CHINATOWN,522 S KING ST,-122.326727683,47.5984854766,11
CALIBURGER @ WESTLAKE,400 PINE ST STE 3040,-122.3395911,47.6119301,15
CAKES OF PARADISE,6322 6TH AVE S,-122.3258215899,47.5456374144,2
CAKE HOUSE,620 S WELLER ST,-122.3253600281,47.5976478497,11
CAJUN CRAWFISH,6951 M L KING JR WAY S #103,-122.2831149823,47.5393131493,13
CAIRDE PUBLIC HOUSE,701 5TH AVE N STE 100,-122.34781423,47.62569312,7
CAFFEINATED,140 4TH AVE N STE 165,-122.34857,47.61916,7
CAFFE ZINGARO,127 MERCER ST,-122.3542646889,47.6244023131,7
CAFFE VITA LLC,813 5TH AVE N,-122.3478583793,47.6267819505,7
CAFFE VITA,4301 FREMONT AVE N,-122.3503072524,47.659105434,1
CAFFE UMBRIA INC,622 OLIVE WAY,-122.33563888,47.61354641,15
CAFFE UMBRIA,1207 WESTLAKE AVE N,-122.34132562,47.6299566,7
CAFFE TORINO,422 YALE AVE N,-122.33009666,47.62277533,7
CAFFE MIGLIORE,1201 4TH AVE,-122.334439713,47.6074496147,15
CAFFE LADRO,400 FAIRVIEW AVE N STE 101,-122.3339003,47.62251234,7
CAFFE FIORE,224 W GALER ST,-122.3608162768,47.6324780402,9
CAFFE BEE,407 BROAD ST,-122.3483394215,47.6199031053,7
CAFFE APPASSIONATO,4001 21ST AVE W,-122.3837435768,47.6561309528,8
CAFETAL QUILOMBO,4343 15TH AVE S,-122.31374043,47.56403216,2
CAFE' AN' CLAIR,820 THOMAS ST,-122.34032808,47.62107871,7
CAFE ZUM ZUM,1501 4TH AVE STE 101,-122.33740102,47.6101828,15
CAFE YUMM!,717 PINE ST,-122.33343076,47.61269761,15
CAFE WEEKEND,851 HIAWATHA PL S,-122.3096111469,47.5946627759,19
CAFE VAN GOGH,8210 35TH AVE NE,-122.2901229717,47.688962073,6
CAFE UNION,1021 VALLEY ST N,-122.33655,47.62547,7
CAFE TURKO,750 N 34TH ST,-122.34784399,47.64945077,1
CAFE TRUONG NGUYEN,7143A M L KING JR WAY S,-122.281813,47.537679,13
CAFE SUISSE,2008 WESTLAKE AVE #100,-122.343541569,47.6106296046,16
CAFE STELLINA CATERING,3007 BEACON AVE S,-122.31013378,47.57672776,19
CAFE STARBUCKS  #3702,4000 E MADISON ST,-122.2807902085,47.6341208424,14
CAFE SOLSTICE,4116 UNIVERSITY WAY NE,-122.3129002985,47.6574059227,17
CAFE SOLEIL,1400 34TH AVE,-122.2890913224,47.6131091674,0
CAFE SELAM,2715 E CHERRY ST #B,-122.2970755976,47.6077907414,0
CAFE ROOT,1021 VALLEY ST N,-122.33647,47.62553,7
CAFE RED,7148 MARTIN LUTHER KING JR WAY S,-122.28096734,47.53756708,13
CAFE RACER,1510 11TH AVE,-122.317900038,47.6142422827,0
CAFE PALOMA,93 YESLER WAY,-122.3347045972,47.6015834823,11
CAFE OPLA LLC,2200 ALASKAN WAY #120,-122.3474793951,47.611163936,16
CAFE ON THE AVE,4201 UNIVERSITY WAY NE,-122.3135327512,47.6585106777,17
CAFE NUAGE,625 BOREN AVE N,-122.3361,47.62533,7
CAFE NORDO,109 S MAIN ST,-122.33366355,47.59989215,11
CAFE MUNIR,2408 NW 80TH ST,-122.3878989931,47.6869692473,4
CAFE MICHEL,7312 W GREENLAKE DR N,-122.3413557445,47.6820724896,1
CAFE MAYHONG,10422 16TH AVE SW,-122.35434995,47.5095706,26
CAFE LULU,6417 LATONA AVE NE,-122.3256300723,47.6757145812,6
CAFE LAGO INC,2305 24TH AVE E,-122.3022641984,47.6397348814,14
CAFE JAVASTI,8061 LAKE CITY WAY NE,-122.3113673,47.68828443,6
CAFE IN THE COURT,401 2ND AVE S,-122.3320185231,47.5987540753,11
CAFE HUONG QUE,7127 M L KING JR WAY S,-122.2819843992,47.5381789878,13
CAFE HOPE ESPRESSO CART,3639 M L KING JR WAY S,-122.2970627038,47.5715582745,19
CAFE HITCHCOCK EXPRESS,821 2ND AVE,-122.3349264761,47.6039900857,11
CAFE HITCHCOCK,818 1ST AVE #102,-122.33490712,47.6040452,11
CAFE HAPPY,1406 40TH ST,-122.312907672,47.6554844333,17
CAFE HAGEN,1252 THOMAS ST,-122.33132821,47.62100968,7
CAFE GATSBY,428 WESTLAKE AVE N,-122.33799028,47.62288979,7
CAFE FRIEDA,704 TERRY AVE STE A,-122.3241639586,47.6070895988,11
CAFE FLORA,2901 E MADISON ST,-122.2952107871,47.6239683153,14
CAFE DA PINO,2207 NE 65TH ST,-122.304025124,47.6756724899,6
CAFE D'ARTE,99 YESLER WAY,-122.3342001241,47.6015578815,11
CAFE COSMOS,2929 1ST AVE STE B,-122.353620159,47.6172242547,16
CAFE CORTINA,601 UNION ST,-122.33215868,47.61045969,15
CAFE CON TODO,213 N 36TH ST,-122.35602632,47.65233658,1
CAFE CON LECHE,2901 1ST AVE S,-122.33446664,47.57757729,23
CAFE CAMPAGNE,86 PINE ST,-122.3413736317,47.6098299242,15
CAFE BESALU,5909 24TH AVE NW,-122.3878882245,47.6718307379,21
CAFE BAMBINO,405 NW 65TH ST,-122.3619313607,47.6758291291,4
CAFE ARTA,6504 20TH AVE NE,-122.3062135218,47.67623359,6
CAFE 680,615 WESTLAKE AVE N,-122.33894519,47.6253693,7
CAFE 5IVE,901 5TH AVE,-122.3318753725,47.6060441981,11
CAFE  ARGENTO,1125 E OLIVE ST STE A,-122.3172589854,47.6162497102,0
CACTUS ALKI,2820 ALKI AVE SW,-122.4127862798,47.57822368,10
CACTUS,350 TERRY AVE N,-122.336937,47.621778,7
C222 - MARGARITA (KC468),1201 1ST AVE S,-122.33486226,47.5920206,23
C & P COFFEE COMPANY BRAND LLC,5612 CALIFORNIA AVE SW,-122.3867990867,47.5519843355,3
C & F FOOD STORE,6540 CALIFORNIA AVE SW,-122.3866469727,47.543661555,3
BYTE/SIDEBAR @ SEATTLE U,901 12TH AVE,-122.3171120616,47.6106534915,0
BYTE,2601 S MCCLELLAN,-122.37776845,47.56171267,19
BYS DRIVE IN,2901 4TH AVE S,-122.3297670217,47.5775376718,23
BYREK AND BAGUETTE,4209 UNIVERSITY WAY NE,-122.31352692,47.65867699,17
BYREK &  BAQUETTE,732 12TH AVE,-122.3163621165,47.6090244073,0
BYEN BAKERI,15 NICKERSON ST STE D,-122.35686,47.649189,7
BUTTE INVESTMENT LLC,2461 4TH AVE S,-122.3295783023,47.580162946,23
"BUTCHER'S TABLE, THE",2121 WESTLAKE AVE,-122.3385798,47.61739524,16
BUTCHER'S TABLE,2121 WESTLAKE AVE,-122.3385798,47.61739524,16
BUS STOP ESPRESSO & GYRO,800 NE 65TH ST,-122.3198083669,47.6760630217,6
BURRITO EXPRESS,8515 14TH AVE S,-122.31512565,47.52681346,2
BURKE GILMAN BREWING COMPANY,3626 NE 45TH ST STE 102,-122.28802,47.6615,17
BURGERMASTER,9820 AURORA AVE N,-122.3442613184,47.7011000358,1
BURGER MADNESS,4117 4TH AVE S,-122.3300530771,47.5666591092,23
BURGER KING #6972,3301 4TH AVE S,-122.3295836262,47.574088197,23
BURGER KING #4662,14340 15TH AVE NE,-122.3123020805,47.7332578368,12
BURGER KING #3218,13241 AURORA AVE N,-122.3459591925,47.7246596468,22
BURGER BOSS,9061 DELRIDGE WAY SW,-122.35889976,47.52123368,18
BURGER BITES LLC,1420 E MADISON ST STE B,-122.31329869,47.61449551,0
BURGER AND KABOB HUT,4142 UNIVERSITY WAY NE,-122.3129929877,47.6581374215,17
BURBS BURGER- GEORGETOWN,121 S KING ST,-122.36272184,47.55167133,11
BURBS BURGER (KC799),121 S KING ST,-122.33867,47.61549,11
BUN SOY,2221 NW MARKET ST NW,-122.3854316238,47.6684926651,21
BUN & OC RESTAURANT,1306 S KING ST,-122.3139648536,47.598515333,19
BULLDOG PARTNERS,4208 UNIVERSITY WAY NE,-122.3128784322,47.6586384128,17
BUGIS,4241 UNIVERSITY WAY NE,-122.31344086,47.6595998,17
BUFFALO WILD WINGS #494,1624 4TH AVE,-122.33784686,47.61206004,15
BUDDHA BRUDDAH LLC,2201 RAINIER AVE S,-122.30229767,47.58348298,19
BUCKLEYS IN BELLTOWN,2331 2ND AVE,-122.3470255865,47.6144907555,16
BUCKLEY'S ON QUEEN ANNE,232 1ST AVE W,-122.3578282733,47.6207514966,9
BUCA DI BEPPO,701 WESTLAKE AVE N,-122.339166042,47.6259332592,7
BUA 9 THAI CUISINE,5020 RAINIER AVE S,-122.28370371,47.55638076,13
BRYN MAWR UNITED METHODIST,8016 S 116TH ST,-122.2322409236,47.4993529813,25
BRYN MAWR ELEMENTARY SCHOOL,8212 S 118TH ST,-122.2293158197,47.4980363659,25
BRYANT ELEMENTARY SCHOOL,3311 NE 60TH ST,-122.2920049037,47.6715145782,17
BRYANT CORNER CAFE,3118 NE 65TH ST,-122.2932445392,47.6758740816,6
BRUNELLO RISTORANTE,7115 ROOSEVELT WAY NE,-122.3176515209,47.6806563851,6
BROWN STUDY COFFEE SPACE,11003 35TH AVE NE,-122.2912809949,47.7087016776,12
BROWN BEAR CAR WASH,1800 15TH AVE W,-122.3758623469,47.6358080813,9
"BROUWER'S CAFE, INC",400 N 35TH ST,-122.35422708,47.6516277791,1
BROTHERS & CO.,4634 E MARGINAL WAY S #E120,-122.33852,47.56114,23
BROTHER JOE'S,5629 AIRPORT WAY S,-122.31922056,47.55139645,2
BROTHER BARREL,12535 LAKE CITY WAY NE,-122.29498975,47.72026446,12
BROADWAY WOK,420 BROADWAY AVE E,-122.3206668908,47.6222429187,5
BROADWAY HONOR COFFEE LLC,131 BROADWAY AVE E,-122.3211035971,47.6191089814,5
BROADWAY FOOD & FUEL,1500 BROADWAY,-122.32028,47.614365,0
BROADVIEW/THOMSON SCHOOL,13052 GREENWOOD AVE N,-122.3528713809,47.7245923774,22
BROADVIEW TAPHOUSE,217 N 125TH ST,-122.35617,47.71936,22
BROADMOOR GOLF CLUB,2340 BROADMOOR DR E,-122.2913548671,47.6403257353,14
BROADFORK CAFE,4757 12TH AVE NE,-122.3155658102,47.6647423151,17
BRIMMER & HEELTAP,425 NW MARKET ST,-122.36300908,47.66848601,21
BRIME GROCERY AND HALAL MEAT,4505 M L KING JR WAY S,-122.2948110939,47.5624309247,2
"BRIDGE COFFEE HOUSE, THE",2150 N 122ND ST,-122.3326286,47.71805751,22
BREAKFAST CLUB,12306 LAKE CITY WAY NE,-122.2957955121,47.7177464003,12
BREAD OF LIFE MISSION,97 S MAIN ST,-122.3345745991,47.5998955228,11
BREAD AND CIRCUSES (KC145),4660 OHIO AVE S B,-122.364921,47.676111,2
